id,uid,callsign,freq,snr,drift,grid,grid_lat,grid_lon,pwr_dbm,pwr_watt,rpt_grid,rpt_de,rpt_lat,rpt_lon,rpt_distance_km,reported_at,created_at
2106119,e82895a202bffcf1b71e93d758ed81a5,LU1ESY,14.0971,-24,0,FG82,-28,-64,43,19.953,FG73ie,LU1KCQ1,-26.8333,-65.3333,236,2020-10-12 18:06:00,2020-10-12 21:15:05
2106120,0f41e0a384c5b78c3ac72eb7e9b7d640,LU1ESY,14.0971,-20,1,FG82,-28,-64,43,19.953,GF05rk,LU7ABF,-34.5833,-58.5833,892,2020-10-12 18:06:00,2020-10-12 21:15:05
2106121,dcaf4c431f4848c140df03fb3fddb1ce,LU1ESY,14.0971,-19,0,FG82,-28,-64,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1553,2020-10-12 18:06:00,2020-10-12 21:15:06
2106122,9e6f6ef89ac85de3c2e418d3c4a12313,LU1ESY,14.0971,-23,0,FG82,-28,-64,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,1710,2020-10-12 18:06:00,2020-10-12 21:15:06
2106123,bcfca6e1913279dc862ddb7277a0b3e4,LU1ESY,14.0971,-17,0,FG82,-28,-64,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,2047,2020-10-12 18:06:00,2020-10-12 21:15:06
2106124,2fd8a35268297b9f9771984109dcb45c,LU1ESY,14.0971,-18,0,FG82,-28,-64,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1553,2020-10-12 18:06:00,2020-10-12 21:15:06
2106125,d26e796143e88ef058b2c02a4c595cbe,LU1ESY,14.0972,-25,-1,FG82,-28,-64,43,19.953,GF49,PY3FF,-31,-52,1213,2020-10-12 17:46:00,2020-10-12 21:15:06
2106126,1b57247647c2537da20ca5819940b14e,LU1ESY,14.0972,-23,1,FG82,-28,-64,43,19.953,FG73ie,LU1KCQ1,-26.8333,-65.3333,236,2020-10-12 17:36:00,2020-10-12 21:15:06
2106127,190f726cc1ec2fd34332bc7f61575f69,LU1ESY,14.0972,-22,1,FG82,-28,-64,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,1710,2020-10-12 17:36:00,2020-10-12 21:15:06
2106128,e466c509bbea6e75f94c89f4565903cd,LU1ESY,14.0972,-24,0,FG82,-28,-64,43,19.953,FF55,LU7MT,-35,-70,965,2020-10-12 17:36:00,2020-10-12 21:15:06
2106129,28c0883135633493d91c3409786981c8,LU1ESY,14.0972,-17,1,FG82,-28,-64,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1553,2020-10-12 17:36:00,2020-10-12 21:15:06
2106130,db2a4cfa64cd334de117445426de11a2,LU1ESY,14.0972,-17,1,FG82,-28,-64,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1553,2020-10-12 17:36:00,2020-10-12 21:15:06
2106131,bb4f21de50d76ac6e91837473aed936f,LU1ESY,14.0972,-13,1,FG82,-28,-64,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,2047,2020-10-12 17:36:00,2020-10-12 21:15:06
2106132,b6c949e0ee64cba5e95f0da026160aa6,LU1ESY,14.0971,-20,1,FG82,-28,-64,43,19.953,GF05rk,LU7ABF,-34.5833,-58.5833,892,2020-10-12 17:26:00,2020-10-12 21:15:06
2106133,be6448ae3899b1e937933a55ba5364b4,LU1ESY,14.0971,-23,0,FG82,-28,-64,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1553,2020-10-12 17:26:00,2020-10-12 21:15:06
2106134,9b41109f0e32c5b8c4fb3502a92c67f1,LU1ESY,14.0971,-24,2,FG82,-28,-64,43,19.953,GF05qi,LU1ESY1,-34.6667,-58.6667,897,2020-10-12 17:26:00,2020-10-12 21:15:06
2106135,fe511eb25a37ddec7d40a4a5680749f4,LU1ESY,14.0971,-19,2,FG82,-28,-64,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,2047,2020-10-12 17:26:00,2020-10-12 21:15:06
2106136,f45f1c344c72141431e0e40b30f7b5f8,LU1ESY,14.0972,-20,2,FG82,-28,-64,43,19.953,FG73ie,LU1KCQ1,-26.8333,-65.3333,236,2020-10-12 17:16:00,2020-10-12 21:15:06
2106137,0b5593b3f3fb67d9fcd3a492c866adf5,LU1ESY,14.0972,-20,1,FG82,-28,-64,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1553,2020-10-12 17:16:00,2020-10-12 21:15:06
2106138,42d0cee89a1d84c86a70bcd81c9675ec,LU1ESY,14.0972,-20,2,FG82,-28,-64,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1553,2020-10-12 17:16:00,2020-10-12 21:15:06
2106139,26c4d37b96797bae5ea737719861da0d,LU1ESY,14.0972,-17,1,FG82,-28,-64,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,2047,2020-10-12 17:16:00,2020-10-12 21:15:06
2106140,60c557d2f33f90770cef2b26f2edd94c,LU1ESY,14.097,-17,0,FG72,-28,-66,37,5.012,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 16:56:00,2020-10-12 21:15:06
2106141,e701fcdae6ed51b168cac7e927b99450,LU1ESY,14.097,-19,0,FG72,-28,-66,37,5.012,GF05rk,LU7ABF,-34.5833,-58.5833,998,2020-10-12 16:56:00,2020-10-12 21:15:06
2106142,510e26a554540b1282abe6953d80d858,LU1ESY,14.097,-25,0,FG72,-28,-66,37,5.012,FF55,LU7MT,-35,-70,866,2020-10-12 16:56:00,2020-10-12 21:15:06
2106143,eae85c1825371b372869d6b561acb3e3,LU1ESY,14.097,-21,0,FG72,-28,-66,37,5.012,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 16:56:00,2020-10-12 21:15:06
2106144,41ad43c0a5bb1155fcffc53f73f1ff59,LU1ESY,14.097,-21,0,FG72,-28,-66,37,5.012,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 16:56:00,2020-10-12 21:15:06
2106145,4a30a05e25f8eca4425f3ffdb9362b0f,LU1ESY,14.097,-25,0,FG72,-28,-66,37,5.012,GF49,PY3FF,-31,-52,1400,2020-10-12 16:56:00,2020-10-12 21:15:06
2106146,de83d8a01d73bc957209afe9296a944c,LU1ESY,14.097,-22,0,FG72,-28,-66,37,5.012,GF05qi,LU1ESY1,-34.6667,-58.6667,1000,2020-10-12 16:56:00,2020-10-12 21:15:06
2106147,58cd70f4674a611c05e8df2ebb03ca29,LU1ESY,14.097,-16,0,FG72,-28,-66,37,5.012,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 16:56:00,2020-10-12 21:15:06
2106148,cc6bd6109cf08ff85cab08926c5b3ce5,LU1ESY,14.097,-20,0,FG72,-28,-66,37,5.012,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 16:56:00,2020-10-12 21:15:06
2106149,b79e3d6bdcf81e0c772d374bce14d2ce,LU1ESY,14.097,-22,0,FG72,-28,-66,33,1.995,GF05rk,LU7ABF,-34.5833,-58.5833,998,2020-10-12 16:46:00,2020-10-12 21:15:06
2106150,6c18be87c8c2adc78ce3db97e416476f,LU1ESY,14.097,-20,0,FG72,-28,-66,33,1.995,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 16:46:00,2020-10-12 21:15:06
2106151,837856d22b3b6e8d418d15fdc590c655,LU1ESY,14.0971,-22,0,FG72,-28,-66,33,1.995,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 16:46:00,2020-10-12 21:15:06
2106152,cf240333c462436d1e562e1ee07b1870,LU1ESY,14.0971,-25,0,FG72,-28,-66,33,1.995,GF05qi,LU1ESY1,-34.6667,-58.6667,1000,2020-10-12 16:46:00,2020-10-12 21:15:06
2106153,a58c6a71773f0df43fe503b0a6b572d7,LU1ESY,14.097,-26,0,FG72,-28,-66,33,1.995,GF49,PY3FF,-31,-52,1400,2020-10-12 16:46:00,2020-10-12 21:15:06
2106154,52f5f0235a694d94d2435f6ccf2e18e9,LU1ESY,14.097,-11,0,FG72,-28,-66,33,1.995,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 16:46:00,2020-10-12 21:15:06
2106155,689f0f1e30181bb5812bdd661e31534d,LU1ESY,14.097,-15,0,FG72,-28,-66,33,1.995,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 16:46:00,2020-10-12 21:15:06
2106156,ae8f795a3fe9cfc9b7c661c7af2b52c7,LU1ESY,14.097,-19,0,FG72,-28,-66,33,1.995,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 16:46:00,2020-10-12 21:15:06
2106157,233407265cbfb79a4e21613413f921c8,LU1ESY,14.0971,-5,4,FG72,-28,-66,30,1,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 16:36:00,2020-10-12 21:15:06
2106158,8ff4207641bbfd32496d8f14c6ad229b,LU1ESY,14.0971,-22,3,FG72,-28,-66,30,1,GF05rk,LU7ABF,-34.5833,-58.5833,998,2020-10-12 16:36:00,2020-10-12 21:15:06
2106159,1f6de5ea787ab207a128cc7e91397099,LU1ESY,14.0971,-17,4,FG72,-28,-66,30,1,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 16:36:00,2020-10-12 21:15:06
2106160,77ce1bea2da1b1dc61ffec8662609009,LU1ESY,14.0971,-20,-1,FG72,-28,-66,27,0.501,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 16:26:00,2020-10-12 21:15:06
2106161,32573a889f7f7089fab647cd1527369e,LU1ESY,14.0971,-3,-2,FG72,-28,-66,27,0.501,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 16:26:00,2020-10-12 21:15:06
2106162,86ddd6001bebf92d03ef8dbea0c8707b,LU1ESY,14.0972,-19,-1,FG72,-28,-66,27,0.501,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 16:26:00,2020-10-12 21:15:06
2106163,96770eea89cd4b33530bf106f320f560,LU1ESY,14.0971,-20,-1,FG72,-28,-66,27,0.501,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 16:26:00,2020-10-12 21:15:06
2106164,4725ffed999d9b15d2c76b81d0eda691,LU1ESY,14.0971,-18,-2,FG72,-28,-66,27,0.501,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 16:26:00,2020-10-12 21:15:06
2106165,2db5f6380b9342ac1d8702468dfdf98f,LU1ESY,14.0971,-21,0,FG72,-28,-66,23,0.2,GF05qi,LU1ESY1,-34.6667,-58.6667,1000,2020-10-12 16:16:00,2020-10-12 21:15:06
2106166,46e6d5dd74ac01238e413954afd0e50b,LU1ESY,14.0971,-26,0,FG72,-28,-66,23,0.2,GF49,PY3FF,-31,-52,1400,2020-10-12 16:16:00,2020-10-12 21:15:06
2106167,2d6d401d270b5f9d0490e6a7ef7f0439,LU1ESY,14.0971,-18,0,FG72,-28,-66,23,0.2,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 16:16:00,2020-10-12 21:15:06
2106168,b91c81f448cba842dcc39fa621a00aa6,LU1ESY,14.0971,-8,0,FG72,-28,-66,23,0.2,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 16:16:00,2020-10-12 21:15:06
2106169,4cc72ce00e35f0f566513d2d92c6d33f,LU1ESY,14.0971,-12,0,FG72,-28,-66,23,0.2,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 16:16:00,2020-10-12 21:15:06
2106170,c3f71d4b0973b417de8911940b0b3135,LU1ESY,14.0972,-22,0,FG72,-28,-66,20,0.1,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 16:06:00,2020-10-12 21:15:06
2106171,8dca28d06e7593b59d67aa8de0fc28c8,LU1ESY,14.0972,-27,0,FG72,-28,-66,20,0.1,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 16:06:00,2020-10-12 21:15:06
2106172,36c46aad7ab41603b429985f7cac0099,LU1ESY,14.0972,-13,0,FG72,-28,-66,20,0.1,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 16:06:00,2020-10-12 21:15:06
2106173,774e8cd9c2888a5db2d250922067cd9f,LU1ESY,14.0972,-22,0,FG72,-28,-66,20,0.1,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 16:06:00,2020-10-12 21:15:06
2106174,c8ecb984140a7d6d53a2ce1bbb3d52b0,LU1ESY,14.0972,-18,0,FG72,-28,-66,20,0.1,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 16:06:00,2020-10-12 21:15:06
2106175,87ef171ab72725b7a448ab67f8415f5f,LU1ESY,14.0971,2,0,FG72,-28,-66,17,0.05,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 15:56:00,2020-10-12 21:15:06
2106176,70594b8e25bc9c16895ad35832f47683,LU1ESY,14.0971,-22,0,FG72,-28,-66,17,0.05,GF05qi,LU1ESY1,-34.6667,-58.6667,1000,2020-10-12 15:56:00,2020-10-12 21:15:06
2106177,7f77bf0e78c16f18374f215441c11682,LU1ESY,14.0971,-24,0,FG72,-28,-66,17,0.05,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 15:56:00,2020-10-12 21:15:06
2106178,651ce40d44518060334be664efc3a7f6,LU1ESY,14.0971,-19,0,FG72,-28,-66,17,0.05,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 15:56:00,2020-10-12 21:15:06
2106179,ba24dee0a0d24752e75be78296d4a771,LU1ESY,14.0971,-27,-1,FG72,-28,-66,17,0.05,GF49,PY3FF,-31,-52,1400,2020-10-12 15:56:00,2020-10-12 21:15:06
2106180,880779bc400175eb180d9bcbe44f48ce,LU1ESY,14.0971,-19,0,FG72,-28,-66,17,0.05,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 15:56:00,2020-10-12 21:15:06
2106181,93466594023f56a613cb44c9255fd6aa,LU1ESY,14.0971,-17,0,FG72,-28,-66,17,0.05,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 15:56:00,2020-10-12 21:15:06
2106182,93a3592dabcf6d191043fd05b5f1e432,LU1ESY,14.0971,-17,3,FG72,-28,-66,17,0.05,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 15:46:00,2020-10-12 21:15:06
2106183,236f19447449ac0c2347a8af691e63ce,LU1ESY,14.0971,-7,3,FG72,-28,-66,17,0.05,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 15:46:00,2020-10-12 21:15:06
2106184,39ef4036e48ef3f5ae36f96f33a5c26e,LU1ESY,14.0971,-20,4,FG72,-28,-66,17,0.05,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 15:46:00,2020-10-12 21:15:06
2106185,329407bd3d4a5e371e1cb2983bfcaf75,LU1ESY,14.0971,-15,3,FG72,-28,-66,17,0.05,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 15:46:00,2020-10-12 21:15:06
2106186,8f6ff3c75bca87029f218fcf80cd9940,LU1ESY,14.0972,-2,1,FG72,-28,-66,13,0.02,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 15:36:00,2020-10-12 21:15:06
2106187,003be6fe4d38f2c2b4edd9001e15e8cf,LU1ESY,14.0972,-20,1,FG72,-28,-66,13,0.02,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 15:36:00,2020-10-12 21:15:06
2106188,eb240d969c21cf413230e5fa8fd1c3dd,LU1ESY,14.0972,-20,1,FG72,-28,-66,13,0.02,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 15:36:00,2020-10-12 21:15:06
2106189,9956126effbd61cfc11c04a484599e7e,LU1ESY,14.0972,-17,2,FG72,-28,-66,13,0.02,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 15:36:00,2020-10-12 21:15:06
2106190,6ee3845b086bd0f4c8caad79965c9b05,LU1ESY,14.0972,-20,1,FG72,-28,-66,13,0.02,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 15:36:00,2020-10-12 21:15:06
2106191,9028386b4b132e1884553d68af854b9e,LU1ESY,14.0971,-3,0,FG72,-28,-66,13,0.02,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 15:26:00,2020-10-12 21:15:06
2106192,495cfb675c6256661a3757040a648fb8,LU1ESY,14.0971,-20,0,FG72,-28,-66,13,0.02,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 15:26:00,2020-10-12 21:15:06
2106193,a2e19e4fa2504529e4b82fd21c0fec91,LU1ESY,14.097,-21,0,FG72,-28,-66,13,0.02,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 15:26:00,2020-10-12 21:15:06
2106194,5d1539f0dc6e4b2f78ac2efccc2bc713,LU1ESY,14.097,-21,0,FG72,-28,-66,13,0.02,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 15:26:00,2020-10-12 21:15:06
2106195,49133d020f638e9c2ef868fd08284e5b,LU1ESY,14.0971,-26,1,FG72,-28,-66,13,0.02,GF49,PY3FF,-31,-52,1400,2020-10-12 15:26:00,2020-10-12 21:15:06
2106196,b79364accbbab17dfd1731437af00ebd,LU1ESY,14.097,-14,0,FG72,-28,-66,13,0.02,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 15:26:00,2020-10-12 21:15:06
2106197,58beda639e14b037c8674cd74f1070ba,LU1ESY,14.0971,-2,0,FG72,-28,-66,10,0.01,FG73ie,LU1KCQ1,-26.8333,-65.3333,83,2020-10-12 15:16:00,2020-10-12 21:15:06
2106198,b498508779a0f2c4e13131330809b122,LU1ESY,14.0971,-27,0,FG72,-28,-66,10,0.01,GF49,PY3FF,-31,-52,1400,2020-10-12 15:16:00,2020-10-12 21:15:06
2106199,348a20ab576e8da463f3d5b2f65561b6,LU1ESY,14.0971,-23,0,FG72,-28,-66,10,0.01,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 15:16:00,2020-10-12 21:15:06
2106200,4a8f921a8e212d832796e103f6d05047,LU1ESY,14.0971,-14,0,FG72,-28,-66,10,0.01,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 15:16:00,2020-10-12 21:15:06
2106201,44ddb930f239bed358e2826a4d3aa95a,LU1ESY,14.0971,-21,-1,FG72,-28,-66,10,0.01,GG56tv,PY2GNSDR,-23.125,-48.4167,1744,2020-10-12 15:04:00,2020-10-12 21:15:06
2106202,3b9cebac8a554000b9bb1ab0d990dcda,LU1ESY,14.0971,-23,-1,FG72,-28,-66,10,0.01,GG65tv,PY2SDR,-24.125,-46.4167,1905,2020-10-12 15:04:00,2020-10-12 21:15:06
2106203,a67053f1928a4b6e706eceaebea7d070,LU1ESY,14.0971,-27,-2,FG72,-28,-66,10,0.01,GF49,PY3FF,-31,-52,1400,2020-10-12 15:04:00,2020-10-12 21:15:06
2106204,02b5a91c87cd871f5de09ad2788043f2,LU1ESY,14.0971,-21,-1,FG72,-28,-66,10,0.01,GG56tv,PY2GN,-23.125,-48.4167,1744,2020-10-12 15:04:00,2020-10-12 21:15:06
2106205,1a207452b0c9d84d1e049e235be2f8ca,LU1ESY,14.0971,-16,-1,FG72,-28,-66,10,0.01,IB59ui,DP0GVN,-70.6667,-8.33333,5931,2020-10-12 15:04:00,2020-10-12 21:15:06
2106206,3105982f73d495ebc94356c3dfadde4e,LU1ESY,14.0971,-16,-1,FG72,-28,-66,10,0.01,GH64cg,PT2FHC,-15.75,-47.8333,2209,2020-10-12 15:04:00,2020-10-12 21:15:06
2106207,e239f3cea2402ec6209bdb0d7f134668,LU1ESY,14.0971,-27,-1,FG73,-27,-66,7,0.005,GF49,PY3FF,-31,-52,1437,2020-10-12 14:54:00,2020-10-12 21:15:06
2106208,c34509f91138c2420bfc7e0a871f9c9c,LU1ESY,14.0971,-18,0,FG73,-27,-66,7,0.005,GG65tv,PY2SDR,-24.125,-46.4167,1894,2020-10-12 14:54:00,2020-10-12 21:15:06
2106209,d3f82b64d61694f7e87ce3b85be5cfec,LU1ESY,14.0971,-21,0,FG73,-27,-66,7,0.005,GG56tv,PY2GNSDR,-23.125,-48.4167,1723,2020-10-12 14:54:00,2020-10-12 21:15:06
2106210,93d22b0644dc46c1313966af0005965f,LU1ESY,14.0972,-20,0,FG73,-27,-66,7,0.005,GG65tv,PY2SDR,-24.125,-46.4167,1894,2020-10-12 14:44:00,2020-10-12 21:15:06
2106211,1856ce3f9c4a7bd1be3c63d7223d3321,LU1ESY,14.0972,-23,0,FG73,-27,-66,7,0.005,GG56tv,PY2GNSDR,-23.125,-48.4167,1723,2020-10-12 14:44:00,2020-10-12 21:15:06
2106212,e1ce8a4499d4f36ef3a10616e7d05200,LU1ESY,14.0972,-26,0,FG73,-27,-66,7,0.005,GF49,PY3FF,-31,-52,1437,2020-10-12 14:44:00,2020-10-12 21:15:06
2106213,16ebf7cf4899701cdbd74a878858667c,LU1ESY,14.0971,-27,0,FG73,-27,-66,3,0.002,GF49,PY3FF,-31,-52,1437,2020-10-12 14:34:00,2020-10-12 21:15:06
2106214,f6df38604655ab7189044649ccdfd529,LU1ESY,14.0971,-22,0,FG73,-27,-66,3,0.002,GG65tv,PY2SDR,-24.125,-46.4167,1894,2020-10-12 14:34:00,2020-10-12 21:15:06
2106215,07cc1289e347282c02996be68f29c13d,LU1ESY,14.0971,-25,0,FG73,-27,-66,3,0.002,GG56tv,PY2GNSDR,-23.125,-48.4167,1723,2020-10-12 14:34:00,2020-10-12 21:15:06
2106216,9e3fd320d670fd8f88827637f1488131,LU1ESY,14.0971,-14,0,FG73,-27,-66,3,0.002,GG56tv,PY2GNSDR,-23.125,-48.4167,1723,2020-10-12 14:14:00,2020-10-12 21:15:06
2106217,eab1af8768d39d6a2d1c6c945621749b,LU1ESY,14.0971,-15,0,FG73,-27,-66,3,0.002,GG65tv,PY2SDR,-24.125,-46.4167,1894,2020-10-12 14:14:00,2020-10-12 21:15:06
2106218,ebc2f09991569c5bebef37475cddac8b,LU1ESY,14.0971,-15,0,FG73,-27,-66,0,0.001,GG56tv,PY2GNSDR,-23.125,-48.4167,1723,2020-10-12 14:04:00,2020-10-12 21:15:06
2106219,2b9daee93e6d995f98b5954c0e78e56b,LU1ESY,14.0971,-21,0,FG73,-27,-66,0,0.001,GG65tv,PY2SDR,-24.125,-46.4167,1894,2020-10-12 14:04:00,2020-10-12 21:15:06
2106220,4fab71b2e9a4abf599487f80427b50f5,LU1ESY,14.0971,-17,0,FG73,-27,-66,0,0.001,GG65tv,PY2SDR,-24.125,-46.4167,1894,2020-10-12 13:54:00,2020-10-12 21:15:06
2106221,7825e3dd8911d7c2d3718789fe6c3c3e,LU1ESY,14.0971,-16,0,FG73,-27,-66,0,0.001,GG56tv,PY2GNSDR,-23.125,-48.4167,1723,2020-10-12 13:54:00,2020-10-12 21:15:06
2106222,c864e68db8228be8566dcd13fe506551,LU1ESY,14.097,-19,0,HG65,-25,-28,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1958,2020-10-13 17:38:00,2020-10-13 22:29:02
2106223,dd1cd4439301583e7ea48604c3345cf4,LU1ESY,14.097,-24,0,HG65,-25,-28,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,5269,2020-10-13 17:38:00,2020-10-13 22:29:02
2106224,4e1aba3a562909e1106a362e1cdc3544,LU1ESY,14.0972,-18,3,HG55,-25,-30,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1756,2020-10-13 16:38:00,2020-10-13 22:29:02
2106225,e8cf4e660718d97460fbf9e02ecfc0f6,LU1ESY,14.0972,-22,4,HG55,-25,-30,40,10,GG56tv,PY2GN,-23.125,-48.4167,1971,2020-10-13 16:38:00,2020-10-13 22:29:02
2106226,a1172a51395e082f02141c45a9465698,LU1ESY,14.0972,-16,2,HG55,-25,-30,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1756,2020-10-13 16:18:00,2020-10-13 22:29:02
